message,created_time,post_id
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"ahmed ashraf is best human in world wllahy
#fact","2025-05-06T18:13:31+0000","647173428479588_122098112582865703"
"ahmed
#Big","2025-05-05T21:39:01+0000","647173428479588_122097538880865703"
"mohamed ramadan
#mohamed ramadan","2025-05-07T19:42:21+0000","647173428479588_122098853288865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"Ramadan nasr best engineer in world","2025-05-06T10:48:06+0000","647173428479588_122097891824865703"
"mohamed ramadan
#mohamed ramadan","2025-05-07T19:42:21+0000","647173428479588_122098853288865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"Ramadan nasr best engineer in world","2025-05-06T10:48:06+0000","647173428479588_122097891824865703"
"mohamed ramadan
#mohamed ramadan","2025-05-07T19:42:21+0000","647173428479588_122098853288865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"Ramadan nasr best engineer in world","2025-05-06T10:48:06+0000","647173428479588_122097891824865703"
"mohamed ramadan
#mohamed ramadan","2025-05-07T19:42:21+0000","647173428479588_122098853288865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"Ramadan nasr best engineer in world","2025-05-06T10:48:06+0000","647173428479588_122097891824865703"
"mohamed ramadan
#mohamed ramadan","2025-05-07T19:42:21+0000","647173428479588_122098853288865703"
"masr masr masr
#masr","2025-05-07T13:03:57+0000","647173428479588_122098619762865703"
"Ahmed Ashraf mohamed","2025-05-06T21:22:26+0000","647173428479588_122098195532865703"
"Ramadan nasr best engineer in world","2025-05-06T10:48:06+0000","647173428479588_122097891824865703"
"mohamed ramadan
#mohamed ramadan","2025-05-07T19:42:21+0000","647173428479588_122098853288865703"
